CORP_NAME_CODE1,CORP_NAME1,SCHL_NAME_CODE,SCHL_NAME,GRADE,ENROLLMENT_N,ENROLLMENT_N1
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,Grade 4,1,43
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,Grade 5,4,43
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,Grade 6,2,43
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,Grade 7,6,43
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,Grade 8,1,43
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,Grade 9,,43
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,Grade 10,,43
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,Grade 11,,43
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,Grade 12,,43
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,Grade 12+/Adult,,43
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Pre-Kindergarten,22,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Kindergarten,26,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 1,28,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 2,20,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 3,20,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 4,24,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 5,22,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 6,21,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 7,22,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 8,12,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 9,,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 10,,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 11,,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 12,,217
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,Grade 12+/Adult,,217
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Pre-Kindergarten,,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Kindergarten,,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 1,,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 2,,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 3,,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 4,,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 5,,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 6,,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 7,,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 8,,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 9,201,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 10,189,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 11,188,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 12,203,781
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,Grade 12+/Adult,,781
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Pre-Kindergarten,,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Kindergarten,22,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 1,17,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 2,21,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 3,15,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 4,18,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 5,18,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 6,15,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 7,12,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 8,15,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 9,,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 10,,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 11,,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 12,,153
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,Grade 12+/Adult,,153
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Pre-Kindergarten,,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Kindergarten,47,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 1,44,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 2,43,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 3,49,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 4,43,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 5,34,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 6,48,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 7,43,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 8,38,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 9,,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 10,,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 11,,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 12,,389
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,Grade 12+/Adult,,389
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Pre-Kindergarten,,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Kindergarten,26,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 1,35,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 2,36,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 3,45,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 4,40,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 5,46,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 6,36,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 7,36,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 8,44,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 9,,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 10,,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 11,,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 12,,344
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,Grade 12+/Adult,,344
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Pre-Kindergarten,,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Kindergarten,26,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 1,26,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 2,26,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 3,25,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 4,20,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 5,21,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 6,19,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 7,18,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 8,12,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 9,,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 10,,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 11,,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 12,,193
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,Grade 12+/Adult,,193
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Pre-Kindergarten,,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Kindergarten,33,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 1,45,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 2,46,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 3,45,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 4,52,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 5,43,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 6,51,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 7,46,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 8,51,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 9,,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 10,,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 11,,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 12,,412
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,Grade 12+/Adult,,412
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Pre-Kindergarten,,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Kindergarten,20,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 1,24,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 2,18,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 3,21,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 4,9,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 5,24,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 6,22,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 7,22,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 8,14,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 9,,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 10,,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 11,,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 12,,174
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Grade 12+/Adult,,174
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Pre-Kindergarten,,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Kindergarten,11,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 1,22,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 2,13,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 3,26,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 4,20,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 5,18,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 6,26,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 7,21,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 8,25,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 9,,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 10,,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 11,,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 12,,182
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Grade 12+/Adult,,182
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Pre-Kindergarten,,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Kindergarten,18,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 1,17,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 2,18,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 3,16,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 4,22,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 5,12,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 6,12,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 7,10,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 8,15,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 9,,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 10,,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 11,,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 12,,140
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Grade 12+/Adult,,140
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Pre-Kindergarten,,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Kindergarten,26,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 1,26,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 2,22,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 3,28,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 4,23,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 5,24,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 6,23,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 7,22,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 8,20,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 9,,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 10,,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 11,,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 12,,214
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Grade 12+/Adult,,214
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Pre-Kindergarten,,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Kindergarten,15,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 1,13,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 2,19,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 3,17,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 4,12,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 5,18,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 6,16,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 7,15,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 8,14,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 9,,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 10,,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 11,,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 12,,139
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,Grade 12+/Adult,,139
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Pre-Kindergarten,,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Kindergarten,33,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 1,44,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 2,31,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 3,39,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 4,41,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 5,44,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 6,37,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 7,41,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 8,35,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 9,,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 10,,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 11,,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 12,,345
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Grade 12+/Adult,,345
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Pre-Kindergarten,,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Kindergarten,15,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 1,14,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 2,14,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 3,12,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 4,19,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 5,19,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 6,13,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 7,14,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 8,12,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 9,,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 10,,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 11,,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 12,,132
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Grade 12+/Adult,,132
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Pre-Kindergarten,,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Kindergarten,8,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 1,13,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 2,15,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 3,13,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 4,14,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 5,20,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 6,18,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 7,10,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 8,17,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 9,,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 10,,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 11,,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 12,,128
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Grade 12+/Adult,,128
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Pre-Kindergarten,,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Kindergarten,50,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 1,54,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 2,53,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 3,51,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 4,46,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 5,62,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 6,52,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 7,36,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 8,36,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 9,,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 10,,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 11,,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 12,,440
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Grade 12+/Adult,,440
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Pre-Kindergarten,,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Kindergarten,4,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 1,6,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 2,6,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 3,13,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 4,6,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 5,8,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 6,4,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 7,4,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 8,1,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 9,,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 10,,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 11,,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 12,,52
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,Grade 12+/Adult,,52
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Pre-Kindergarten,,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Kindergarten,7,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 1,8,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 2,7,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 3,8,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 4,12,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 5,3,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 6,2,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 7,8,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 8,9,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 9,,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 10,,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 11,,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 12,,64
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Grade 12+/Adult,,64
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Pre-Kindergarten,,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Kindergarten,13,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 1,14,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 2,10,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 3,18,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 4,9,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 5,7,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 6,10,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 7,8,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 8,6,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 9,,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 10,,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 11,,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 12,,95
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Grade 12+/Adult,,95
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Pre-Kindergarten,,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Kindergarten,,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 1,44,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 2,39,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 3,38,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 4,46,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 5,36,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 6,47,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 7,44,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 8,29,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 9,,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 10,,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 11,,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 12,,323
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Grade 12+/Adult,,323
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Pre-Kindergarten,,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Kindergarten,9,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 1,11,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 2,12,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 3,7,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 4,10,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 5,8,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 6,8,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 7,15,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 8,10,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 9,,90
